datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2018/11/01 03:55:00,AQUA_M-M,Brasil,MARANHAO,NOVA OLINDA DO MARANHAO,Amazonia,14,0,1,-2.935,-45.808,30
2018/11/01 03:55:00,AQUA_M-M,Brasil,MARANHAO,NOVA OLINDA DO MARANHAO,Amazonia,14,0,1,-2.94,-45.77,307.9
2018/11/01 03:55:00,AQUA_M-M,Brasil,MARANHAO,NOVA OLINDA DO MARANHAO,Amazonia,14,0,1,-2.942,-45.778,316
2018/11/01 03:55:00,AQUA_M-M,Brasil,MARANHAO,ARAGUANA,Amazonia,14,0,1,-2.948,-45.741,54.8
2018/11/01 03:55:00,AQUA_M-M,Brasil,MARANHAO,BREJO DE AREIA,Amazonia,0,0,1,-4.518,-45.723,26.8
2018/11/01 03:55:00,AQUA_M-M,Brasil,MARANHAO,BREJO DE AREIA,Amazonia,0,0,1,-4.528,-45.72,31.8
2018/11/01 03:55:00,AQUA_M-M,Brasil,ALAGOAS,CORURIPE,Mata Atlantica,0,0,1,-10.175,-36.27,88.5
2018/11/01 03:55:00,AQUA_M-M,Brasil,ALAGOAS,CORURIPE,Mata Atlantica,0,0,1,-10.176,-36.261,28
2018/11/01 03:55:00,AQUA_M-M,Brasil,PARAIBA,DIAMANTE,Caatinga,120,0,1,-7.514,-38.277,15.4
2018/11/01 03:55:00,AQUA_M-M,Brasil,PARAIBA,DIAMANTE,Caatinga,120,0,1,-7.516,-38.267,7.2
2018/11/01 03:55:00,AQUA_M-M,Brasil,PARAIBA,DIAMANTE,Caatinga,120,0,1,-7.521,-38.283,4.2
2018/11/01 03:55:00,AQUA_M-M,Brasil,PARAIBA,DIAMANTE,Caatinga,120,0,1,-7.522,-38.274,20
2018/11/01 03:55:00,AQUA_M-M,Brasil,PARAIBA,DIAMANTE,Caatinga,120,0,1,-7.524,-38.264,8.3
