datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2018/01/01 05:35:00,AQUA_M-M,Brasil,MATO GROSSO,COLNIZA,Amazonia,0,4.98,,-9.436,-59.198,11.9
2018/01/01 05:35:00,AQUA_M-M,Brasil,MATO GROSSO,COLNIZA,Amazonia,0,6.63,,-9.435,-59.209,11.5
2018/01/01 05:35:00,AQUA_M-M,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,0,7.33,0.02,-5.133,-60.359,24.4
2018/01/01 05:35:00,AQUA_M-M,Brasil,MATO GROSSO,COLNIZA,Amazonia,0,6.63,0.64,-9.444,-59.21,5
2018/01/01 05:35:00,AQUA_M-M,Brasil,MATO GROSSO,COLNIZA,Amazonia,0,6.63,0.64,-9.446,-59.2,19.3
2018/01/01 05:35:00,AQUA_M-M,Brasil,RONDONIA,ESPIGAO D'OESTE,Amazonia,0,10.05,0.05,-11.065,-60.835,5.3
2018/01/02 04:40:00,AQUA_M-M,Brasil,MARANHAO,GRAJAU,Cerrado,0,0,0.59,-5.888,-46.208,8.7
2018/01/03 03:45:00,AQUA_M-M,Brasil,PERNAMBUCO,TRACUNHAEM,Mata Atlantica,0,0.15,1,-7.726,-35.107,34.7
2018/01/03 03:45:00,AQUA_M-M,Brasil,PERNAMBUCO,IGARASSU,Mata Atlantica,0,4.2,0.89,-7.727,-35.098,48.5
2018/01/03 03:45:00,AQUA_M-M,Brasil,ALAGOAS,CORURIPE,Mata Atlantica,0,0,1,-10.084,-36.269,21.7
2018/01/03 05:20:00,AQUA_M-M,Brasil,PARA,BRASIL NOVO,Amazonia,0,3.22,0.01,-3.257,-52.708,10.3
2018/01/04 04:25:00,AQUA_M-M,Brasil,PARA,ACARA,Amazonia,0,6.38,0,-1.916,-48.235,11.6
2018/01/04 04:25:00,AQUA_M-M,Brasil,MARANHAO,GODOFREDO VIANA,Amazonia,0,8,0.03,-1.348,-45.773,4.7
2018/01/04 04:25:00,AQUA_M-M,Brasil,MARANHAO,GODOFREDO VIANA,Amazonia,0,8,0.2,-1.356,-45.785,6.4
2018/01/04 04:25:00,AQUA_M-M,Brasil,MARANHAO,GODOFREDO VIANA,Amazonia,0,8,0.03,-1.358,-45.774,7.3
2018/01/04 04:35:00,AQUA_M-M,Brasil,RIO GRANDE DO SUL,LAJEADO,Mata Atlantica,0,0,0.05,-29.429,-51.96,7.1
2018/01/05 03:30:00,AQUA_M-M,Brasil,PARAIBA,ALHANDRA,Mata Atlantica,0,0,1,-7.377,-34.891,78.2
2018/01/05 03:30:00,AQUA_M-M,Brasil,PARAIBA,PITIMBU,Mata Atlantica,0,0,1,-7.379,-34.877,7.2
2018/01/05 03:30:00,AQUA_M-M,Brasil,PERNAMBUCO,IGARASSU,Mata Atlantica,0,0,1,-7.853,-34.997,9.7
